http://issuu.com/syuko/docs/portfolio_syuko_kato_2012,ISSUU - SYUKO KATO portfolio 2012 by syuko kato,2,"&#x27;Experimental Architecture&#x27;For me architecture is a process of realizing a site&#x2019;s potential, exploring possibilities and instigating actions which come from questioning the assumptions that are made in the traditional disciplines of design.I endeavor to find fresh approaches to design which go beyond these traditional disciplines. My experience over the past eight years is reviewed here in brief.The diagrams illustrate how my ideas have developed through experimentation and process.From a viewpoint of &#x201C;interactive design,&#x201D; which gave birth to my thought processes, these cases of experimental design suggest that the concept of space design could be extended far beyond conventional boundaries. Thus interactive communication may be encouraged in a variety of fields thereby creating a fusion of disparate disciplines, which may previously have been considered to be irreconcilable."
http://issuu.com/dougwsharpe/docs/grad_portfolio-website,ISSUU - Graduate Architecture Portfolio by Douglas Sharpe,7,Graduate Architecture Portfolio by Douglas William Sharpe
http://issuu.com/bogdanbirau/docs/final_-_bogdan,ISSUU - Technical Report by Bogdan Birau,0,This is the technical report for the third year project.
http://issuu.com/kristian.morse/docs/portfolio_issuu_91aca91fd7e9ca,ISSUU - academic portfolio - architecture by kristian.morse,11,None
http://issuu.com/mjuddin/docs/mohammad_uddin_portfolio_final,ISSUU - My Portfolio by M Uddin,0,Portfolio works by Mohammad Uddin
http://issuu.com/seasontse/docs/season_tse_portfolio_2014,ISSUU - Season Tse  Architectural Portfolio + CV  2014 by Season Tse,3,Selected academic &#x26; professional projects during my study in University of Bath.
http://issuu.com/connorgravelle/docs/portfolio_year_2__part_1_,ISSUU - Portfolio Year 2 (Part 1) by Connor Gravelle,0,None
http://issuu.com/nikkosudirman/docs/nikkosudirman_portfolio,ISSUU - _architecture portfolio      student works      UNSW by Nikko Sudirman,1,_Showcasing a collection of selected works from 2011-2013 while undertaking a B.Architectural Computing degree at UNSW.
http://issuu.com/susanellington/docs/portfolio_2015_professional_for_isu,ISSUU - Portfolio 2015 Professional by Susan Ellington,0,None
http://issuu.com/petersentegl/docs/p15-10326_pt32_uk_web,ISSUU - PETERSEN 32 - spring 2015 - English by Petersen Tegl,0,A magazine about brickwork and responsible architecture
http://issuu.com/mojrzanowski/docs/michal_ojrzanowski_portfolio,ISSUU - Michal Ojrzanowski Portfolio 2013 by Michal Ojrzanowski,1,Undergraduate work from the University of Illinois at Urbana-Champaign + independent and professional projects. 
http://issuu.com/chavach/docs/00_compilation,ISSUU - Salvador Cortez Portfolio by Salvador Cortez,4,"Salvador F. Cortez Hultsch is an Architect and Design Researcher currently developing his research at the Southern California Institute of Architecture_SCI-Arc. His research focuses on technology and its relation to hand-crafted design, as means to exploit the capabilities of human craftsmanship, in contrast to current machine-based design and fabrication.\n\nSalvador obtained his B.Arch from Universidad Iberoamericana at Mexico City in 2012. He is currently a Masters in Design Research candidate at SCI-Arc, developing projects in the area of robotics and material agency.\n\nIn 2011 he was published in Wired Magazines Blog, Beyond the Beyond by Bruce Sterling, for his work under Satoru Sugihara (http://www.atlv.org) in the themes of computation and panelization. A year later he won the Cemex&#xAE; Catedra Blanca Award for his project punto.XOLA along with architects Luis Jaimes and Ramon Helfon."
http://issuu.com/mlawton.architect/docs/grad_portfolio_2014_issuu,ISSUU - MLawton Grad Portfolio 2014 by Matthew Lawton,1,2014 Architecture Portfolio
http://issuu.com/jivee/docs/portfolio_m_javad_raisi_hq,ISSUU - M Javad Raisi by M Javad Raisi,0,Architecture + Urban design
http://issuu.com/amigliorini/docs/amigliorini-portfolio-page,ISSUU - Adriana Migliorini Portfolio by Adriana Migliorini Portfolio,0,Adriana Migliorini Interior Designer
http://issuu.com/nicorallo/docs/portfolio02,ISSUU - Nico Rallo - Undergraduate Work by Nico Rallo,0,Kansas State University
http://issuu.com/vhartleydesigns/docs/structure-and-architecture---second-edition--males,ISSUU - Structure and Architecture - Second Edition (Malestrom) by Vanessa  Hartley,13,"Structure and Architecture This Page Intentionally Left Blank Architectural Press Second edition Department of Architecture, University of Edinburgh OXFORD AUCKLAND BOSTON JOHANNESBURG MELBOURNE NEW DELHI "
http://issuu.com/upengrg/docs/selected_works_of_upendra_gurung_c432ce47a03d9e,ISSUU - architecture portfolio by Upendra Gurung,0,Selected works of upendra gurung
http://issuu.com/unmsap/docs/dpac_santa_rosa_2004,ISSUU - DPAC Santa Rosa 2004 by UNM SA•P,0,"In 2003, community leaders headed by Mayor Jos&#xE9; Campos (who is also a State Representative) invited the UNM School of Architecture and Planning to work with them on a community revitalization plan. In the spring of 2004, students and faculty held a series ofpublic meetings attended by city councilors and staff, county commissioners and staff, and the local press and public. Based on their input, and student research on the city, the students developed a series of design options. Following community response at a final public meeting, these ideas were refined into the proposals set forth in this plan."
http://issuu.com/anmarti2/docs/08folio_anm_foreal,ISSUU - portfolio   ANMartinez  Spring08 by antonio nevada martinez,0,"Portfolio of second year architectural design studio.It is a compilation of 4 projects, 1 journey, and a scholarship application. All taking place in the Spring semester of 2008"
http://issuu.com/gabrielim/docs/portf10,ISSUU - portfolio 2010 by Gabriel Ivorra,1,Architectural Association. portfolio 2010
http://issuu.com/alexandre91/docs/alexandre_hegedus_portfolio,ISSUU - Alexandre Hegedűs Portfolio by Alexandre Hegedűs,0,Alexandre Heged&#x171;s Portfolio for ERASMUS
http://issuu.com/gabriellamarsh/docs/portfolio-gabriella-marsh,ISSUU - Gabriella Marsh - Landscape Architecture Portfolio by Gabriella Marsh,4,Gabriella Marsh - Landscape Architecture \rPortfolio
http://issuu.com/chasekinerfreeman/docs/freeman_chase-portfolio_2_5374076a977a4c,ISSUU - Chase Freeman - Portfolio by ChaseKinerFreeman,1,None
http://issuu.com/landandcc/docs/lcc_portfolio-2013-v8,ISSUU - Land+Civilization Portfolio 2013.12 by land+civilization compositions,2,None
http://issuu.com/guillermoguzmandumont/docs/k12ida_posters,ISSUU - K12IDA posters by Guillermo Guzman Dumont,0,summary of the posters presented by 2nd year students for the Pavilion design competition of the Integrated Design in architecture module.
http://issuu.com/cindy09/docs/tea3,ISSUU - TEA by ewharchi,1,Ewha womans university\r\nArchitecure project review 2012
http://issuu.com/feriarch/docs/portfolio,ISSUU - Architecture Portfolio by Farhad Shariatzadeh,0,None
http://issuu.com/damoreworkshop/docs/portfolio-2013_light_print,"ISSUU - M. Arch., Alan D&#39;Amore     Architecture + Design Portfolio 2013 by Alan D&#39;Amore",13,SELECTED WORKS  |  2008 - 2013
http://issuu.com/ampowell/docs/exposed_verticality_powell_,ISSUU - EX.posed Verticality by Ashley Powell,2,"Exposed verticality is the conceptual proposal for the Suzhou Industrial Park redevelopment located in the North-East of Suzhou, China. The Suzhou Industrial Park (SIP) is the result of cooperation between China and Singapore in an effort to develop a joint modern industrial township. The Suzhou Industrial Park has a total jurisdiction of 288 square kilometers of which 80 square kilometers is defined as the China-Singapore cooperation area. &#x9;The current urban design project serves as the second phase in a 15-year redevelopment of the SIP catalyzed by the completion of a new high-speed railway that will connect Shanghai and Nanjing. As such, the project endeavors to meet new urban needs, upgrade industries, fuel growth of local business and enhance the overall image of the area through the creation of a lively business sub-center."
http://issuu.com/kathleenchin/docs/graduate_portfolio_digital4,ISSUU - Kathleen Chin Graduate Portfolio by Kathleen Chin,0,None
http://issuu.com/achamy/docs/portfolio_chamyadam_g,ISSUU - Sensing Place  a portfolio by Adam Chamy by Adam Chamy,1,"Compilation of work in architecture, fine arts, and design."
http://issuu.com/homairahmunsami/docs/03_portfolio_homairahmunsami_april2,ISSUU - Architectural Portfolio V2   Homairah Munsami   2015 by homairahmunsami,0,None
http://issuu.com/davidgonz/docs/portfolio_david_gonzalez,ISSUU - DGA Arch-Portfolio by David González Alosno,0,"This is an architecture portfolio by David Gonzalez, includes all the academics and competitions projects in his early career."
http://issuu.com/marcia.nunes/docs/portfolio-en,ISSUU - Portfolio   Márcia Nunes   EN by Márcia Nunes,1,Architecture portfolio | http://cargocollective.com/marcianunes
http://issuu.com/fresnelhernandez/docs/fresnelhernandez_portfolio,ISSUU - Fresnelhernandez portfolio by Fresnel Hernandez,0,None
http://issuu.com/douglas_clark/docs/architectural_design_portfolio___douglas_clark,ISSUU - Architectural Design Portfolio by Douglas Clark,1,"Junior, Senior, and Thesis year design projects."
http://issuu.com/bmari21/docs/brian_mariano.midterm,ISSUU - Arch 101 by brian mariano,0,Midterm learning portfolio
http://issuu.com/zhuyuhao/docs/portfolio_ver_3,ISSUU - portfolio for m.arch app by Yuhao Zhu,3,ver. white
http://issuu.com/szimbovsky/docs/zimbovsky_design_portfolio,ISSUU - Zimbovsky design portfolio by SHIMON ZIMBOVSKY,1,"A collection of conceptual site design, urban design and master planning projects at various scale and program."
http://issuu.com/roman88/docs/binder,ISSUU - Architectural portfolio by roman leskovec,3,My work between 2007 and 2013
http://issuu.com/tang94/docs/tang_zihong_portfolio_2015_25_02_is,ISSUU - Tang zihong portfolio 2015 by Thomas Tang,0,thomas.tang@foxmail.com
http://issuu.com/sstillwell/docs/sstillwell_portfolio,ISSUU - Sean Stillwell - Portfolio by sean stillwell,0,"Work generated before, during, and after a Masters of Architecture Degree from California College of the Arts. Work includes mixed media sculpture, custom fabrication, architectural design projects, urban design projects, and Revit modeling projects."
http://issuu.com/studiorandstar/docs/s_r_s_portfolio_062512,ISSUU - Studio r&amp;star Portfolio (062512) by Ruchika Modi,0,"Studio r&#x26;star residential and institutional portfolio as of June 25, 2012."
http://issuu.com/maricca1989/docs/maria_egorova_portfolio_2015,ISSUU - Maria Egorova_Portfolio 2015 by Maria Egorova,1,None
http://issuu.com/sarahendavisarchitect/docs/portfoliosarahendavisundergrad,ISSUU - Sarah E N Davis - Architecture Portfolio by sarahendavisarchitect,0,None
http://issuu.com/tmmarboe/docs/tmm_portfolio,ISSUU - Undergraduate Architecture Portfolio by Teresa Marboe,0,Selected works from my undergraduate studies at Syracuse University&#x27;s School of Architecture.
http://issuu.com/koningeizenberg/docs/highereducation,ISSUU - Higher Education Brochure - Koning Eizenberg by Koning Eizenberg Architecture,0,Selected Koning Eizenberg projects related to higher education
http://issuu.com/charbeljabbour/docs/charbel_jabbour__portfolio,ISSUU - Charbel jabbour Architecture Portfolio by Charbel Jabbour,0,None
http://issuu.com/enkhtuvshinganbold/docs/final_portfolio_tuvshuu,ISSUU - Final Learning Portfolia by Enkhtuvshin Ganbold,0,Enkhtuvshin Ganbold
http://issuu.com/catarinamendonca/docs/final_portfolio,ISSUU - SELECTED WORK I architecture I 2015 by catarina mendonça,6,None
http://issuu.com/fernandolonghi/docs/fernando_silva_uwe,ISSUU - BArch Architecture Potfolio by Fernando Longhi,2,This is a portfolio asked by the University of the West of England for the application for a Science Without Borders scholarship to the undergraduate major in Architecture and Planning.
http://issuu.com/alexandrakim5/docs/archportfolioakim,ISSUU - Architectural portfolio by Alexandra Kim,6,AKim 2010-2014
http://issuu.com/nancy.chcy/docs/chan_ching_yee_portfolio_page,ISSUU - Chan Ching Yee_Portfolio 2015 by Nancy Chan,0,None
http://issuu.com/kathyzhang7/docs/planning_portfolio,ISSUU - Planning portfolio by Kathy Zhang,0,None
http://issuu.com/kartiksurya/docs/portfolio_rev,ISSUU - undergraduate portfolio 2013 by Kartik Surya,0,selected studio works over my course
http://issuu.com/emma.k.williams/docs/my_portfolio...,ISSUU - emma.k.williams portfolio by emma.k.williams,0,None
http://issuu.com/claireschweinhart/docs/intd_portfolio,ISSUU - INTD Portfolio by Claire Schweinhart,6,Claire Schweinhart | Third Year
http://issuu.com/ideafly/docs/arfolio2012,ISSUU - architecture + folio 2012 by Jeff  Lam,0,"a portfolio created upon completing my PG DipArch in Edinburgh University. The folio contains professional, personal and academic works"
http://issuu.com/papress/docs/artificial-light,ISSUU - Building Envelopes  An Integrated Approach by Princeton Architectural Press,0,"Few parts of a building work harder than its envelope (also known as its facade). The envelope is the part of the building most visible from the outside--so it should be visually appealing--but it can also have the biggest effect on the well-being and safety of its occupants--so the envelope should be help heat and cool the building, allow light into it, and provide necessary structure. Too often, a building&#x27;s envelope is more aesthetically striking than functional, or vice versa. A great building envelope, though, architecturally integrates all of its elements."
http://issuu.com/marianaalvares/docs/folio_english,ISSUU - Portfolio - english version by Mariana Marins Alvares,0,This is my Portfolio of academic works.
http://issuu.com/davidtovar92/docs/portfolio_tovar_edited_marner_archi,ISSUU - Portfolio_David Tovar by David Tovar,0,Exclusive copy for Marner Architecture.
http://issuu.com/giorgianaciumac/docs/portfolio_giorgiana_ciumac,ISSUU - Portfolio Giorgiana Ciumac by Giorgiana Ciumac,0,None
http://issuu.com/aoranli/docs/portfolio_aoran_li__4_,ISSUU - Portfolio by Aoran Li,0,None
http://issuu.com/brianprichard/docs/prichard_brian_portfolio_large,ISSUU - Brian Prichard Architecture Portfolio by Brian Prichard,1,None
http://issuu.com/cbly/docs/luluportfolio_1.7.2011_4,ISSUU - The Sun is in the Streets by Carrie Bly,0,focus on city strategies
http://issuu.com/salberti/docs/theory3-9,ISSUU - Superficial by Sandro Alberti,0,A graduate course by Kostas Terzidis hints at the latent emotive potential of digital 3d (and the ways this could be applied to architecture). + trends in coursework at UCLA A+UD. + a brief review of a lecture by Greg Lynn.
http://issuu.com/ben_rosas/docs/portfolio,ISSUU - Undergraduate Portfolio by Benjamin Rosas,1,Creative Work
http://issuu.com/chrispaulsen8/docs/mit_print,ISSUU - Architecture portfolio by Chris Paulsen,0,Architecture portfolio
http://issuu.com/miwang/docs/fullportfolio,ISSUU - Mi Wang&#39;s architecture portfolio by mi wang,21,Projects from 2010 to 2012
http://issuu.com/ryancook15/docs/rohc_a4_portfolio_12_14,ISSUU - R O H Cook Architecture Portfolio 2012-14 by Ryan Cook,0,None
http://issuu.com/jenniferwichtowski/docs/portfolio-netherlands-optimized,ISSUU - Portfolio by Jennifer Wichtowski,0,Selected professional and academic work from 2000 through 2014
http://issuu.com/sunnyzhang9/docs/dongyue_zhang_selected_works_2014,ISSUU - Dongyue zhang selected works 2014 by Sunny Zhang,0,None
http://issuu.com/nic-oliverio/docs/online_portfolio-final,ISSUU - Nic Oliverio Architecture Portfolio by Nic Oliverio,1,None
http://issuu.com/reyesfernandez1/docs/portfolio_summer_2015,ISSUU - Reyes Fernandez Portfolio Summer 2015 by Reyes Fernandez,0,None
http://issuu.com/njj1314/docs/portfolio-fall_2008,ISSUU - 2008 Portfolio by nick johnson,0,My 2008 student portfolio of works
http://issuu.com/grisha19.6/docs/midterm103portfolio,ISSUU - Midterm Portfolio Arch 103 by Gregory Camargo,0,Architecture Design Studio 103. Spring 2013
http://issuu.com/designandcognition/docs/graduate_portfolio_issuu_v2,ISSUU - Graduate Portfolio by Rodney Bell,0,"A survey of my work completed during undergraduate study at Southern Polytechnic State University.  Accepted: Cornell University, Columbia University, Pratt Institute"
http://issuu.com/qianis/docs/portfolio-qianqian_xu,ISSUU - Portfolio_Qianqian Xu by Qianis,0,None
http://issuu.com/yifeilou/docs/portfolio_lou,ISSUU - Yifei Lou Architecture   Design by Yifei Lou,3,Undergraduate Senior | University of Missouri-Columbia
http://issuu.com/cebra_architecture/docs/cebra_files_2_3,ISSUU - Cebra_files_2.3 by CEBRA_architecture,6,"In the couple of years that have passed since we published CEBRA_files_02 back in 2011, CEBRA&#x2019;s portfolio has grown by numerous projects. We are incredibly proud of the projects described in our previous books, but often the projects that we are most passionate about are those, which have just left the drawing board or have just been built. This is the main reason for this interim booklet &#x2013; to show how our architecture and ideology constantly evolves."
http://issuu.com/lopez_square/docs/portfolio_issuu,ISSUU - 2015 Design Works by Rolando Lopez,0,None
http://issuu.com/briangruetzmacher/docs/gruetzmacher_portfolio_web,ISSUU - Gruetzmacher Portfolio by Brian Gruetzmacher,0,Portfolio of architectural design work by Brian Gruetzmacher
http://issuu.com/maggienordlocken/docs/printed_portfolio_9b0cb772044d3f,ISSUU - Student Portfolio by Maggie Nordlocken,0,None
